index,AGS
8122,09677177
8123,09677178
8124,09677181
8125,09677182
8126,09677186
8127,09677189
8128,09677193
8129,09677200
8130,09677203
8131,09677452
8132,09677453
8133,09677454
8134,09677455
8135,09677456
8136,09677457
8137,09677458
8138,09677459
8139,09677461
8140,09677463
8141,09678115
8142,09678122
8143,09678123
8144,09678124
8145,09678128
8146,09678130
8147,09678132
8148,09678134
8149,09678135
8150,09678136
8151,09678138
8152,09678150
8153,09678153
8154,09678157
8155,09678160
8156,09678164
8157,09678168
8158,09678170
8159,09678174
8160,09678175
8161,09678176
8162,09678178
8163,09678181
8164,09678183
8165,09678186
8166,09678190
8167,09678192
8168,09678193
8169,09678196
8170,09678451
8171,09678452
8172,09678453
8173,09678454
8174,09678455
8175,09678456
8176,09678457
8177,09679114
8178,09679117
8179,09679118
8180,09679122
8181,09679124
8182,09679126
8183,09679128
8184,09679130
8185,09679131
8186,09679134
8187,09679135
8188,09679136
8189,09679137
8190,09679138
8191,09679141
8192,09679142
8193,09679143
8194,09679144
8195,09679146
8196,09679147
8197,09679149
8198,09679153
8199,09679154
8200,09679155
8201,09679156
8202,09679161
8203,09679164
8204,09679165
8205,09679167
8206,09679169
8207,09679170
8208,09679174
8209,09679175
8210,09679176
8211,09679177
8212,09679179
8213,09679180
8214,09679182
8215,09679185
8216,09679187
8217,09679188
8218,09679192
8219,09679193
8220,09679194
8221,09679196
8222,09679200
8223,09679201
8224,09679202
8225,09679204
8226,09679205
8227,09679206
8228,09679209
8229,09679451
8230,09679452
8231,09679453
8232,09761000
8233,09762000
8234,09763000
8235,09764000
8236,09771111
8237,09771112
8238,09771113
8239,09771114
8240,09771122
8241,09771129
8242,09771130
8243,09771140
8244,09771141
8245,09771142
8246,09771144
8247,09771145
8248,09771146
8249,09771149
8250,09771155
8251,09771156
8252,09771158
8253,09771160
8254,09771162
8255,09771163
8256,09771165
8257,09771168
8258,09771169
8259,09771176
8260,09772111
8261,09772114
8262,09772115
8263,09772117
8264,09772121
8265,09772125
8266,09772126
8267,09772130
8268,09772131
8269,09772134
8270,09772136
8271,09772137
8272,09772141
8273,09772145
8274,09772147
8275,09772148
8276,09772149
8277,09772151
8278,09772156
8279,09772157
8280,09772159
8281,09772160
8282,09772162
8283,09772163
8284,09772166
8285,09772167
8286,09772168
8287,09772170
8288,09772171
8289,09772177
8290,09772178
8291,09772179
8292,09772184
8293,09772185
8294,09772186
8295,09772197
8296,09772200
8297,09772202
8298,09772207
8299,09772209
8300,09772211
8301,09772214
8302,09772215
8303,09772216
8304,09772217
8305,09772223
8306,09772451
8307,09773111
8308,09773112
8309,09773113
8310,09773116
8311,09773117
8312,09773119
8313,09773122
8314,09773125
8315,09773133
8316,09773136
8317,09773137
8318,09773139
8319,09773140
8320,09773143
8321,09773144
8322,09773146
8323,09773147
8324,09773150
8325,09773153
8326,09773164
8327,09773170
8328,09773179
8329,09773182
8330,09773183
8331,09773186
8332,09773187
8333,09773188
8334,09774111
8335,09774115
8336,09774116
8337,09774117
8338,09774118
8339,09774119
8340,09774121
8341,09774122
8342,09774124
8343,09774127
8344,09774129
8345,09774133
8346,09774135
8347,09774136
8348,09774140
8349,09774143
8350,09774144
8351,09774145
8352,09774148
8353,09774150
8354,09774151
8355,09774155
8356,09774160
8357,09774162
8358,09774166
8359,09774171
8360,09774174
8361,09774178
8362,09774185
8363,09774189
8364,09774191
8365,09774192
8366,09774196
8367,09774198
8368,09774451
8369,09774452
8370,09775111
8371,09775115
8372,09775118
8373,09775126
8374,09775129
8375,09775132
8376,09775134
8377,09775135
8378,09775139
8379,09775141
8380,09775142
8381,09775143
8382,09775149
8383,09775152
8384,09775161
8385,09775162
8386,09775164
8387,09775451
8388,09775452
8389,09775454
8390,09775455
8391,09776111
8392,09776112
8393,09776113
8394,09776114
8395,09776115
8396,09776116
8397,09776117
8398,09776118
8399,09776120
8400,09776121
8401,09776122
8402,09776124
8403,09776125
8404,09776126
8405,09776127
8406,09776128
8407,09776129
8408,09776130
8409,09776131
8410,09777111
8411,09777112
8412,09777114
8413,09777118
8414,09777121
8415,09777124
8416,09777125
8417,09777128
8418,09777129
8419,09777130
8420,09777131
8421,09777135
8422,09777138
8423,09777139
8424,09777140
8425,09777141
8426,09777144
8427,09777145
8428,09777147
8429,09777149
8430,09777151
8431,09777152
8432,09777153
8433,09777154
8434,09777155
8435,09777157
8436,09777158
8437,09777159
8438,09777163
8439,09777164
8440,09777165
8441,09777166
8442,09777167
8443,09777168
8444,09777169
8445,09777170
8446,09777171
8447,09777172
8448,09777173
8449,09777175
8450,09777176
8451,09777177
8452,09777179
8453,09777182
8454,09777183
8455,09778111
8456,09778113
8457,09778115
8458,09778116
8459,09778118
8460,09778119
8461,09778120
8462,09778121
8463,09778123
8464,09778127
8465,09778130
8466,09778134
8467,09778136
8468,09778137
8469,09778139
8470,09778144
8471,09778149
8472,09778150
8473,09778151
8474,09778157
8475,09778158
8476,09778161
8477,09778162
8478,09778163
8479,09778164
8480,09778165
8481,09778168
8482,09778169
8483,09778171
8484,09778173
8485,09778177
8486,09778180
8487,09778183
8488,09778184
8489,09778186
8490,09778187
8491,09778188
8492,09778190
8493,09778196
8494,09778199
8495,09778202
8496,09778203
8497,09778204
8498,09778205
8499,09778207
8500,09778209
8501,09778214
8502,09778216
8503,09778217
8504,09778218
8505,09778219
8506,09778221
8507,09778451
8508,09779111
8509,09779112
8510,09779115
8511,09779117
8512,09779126
8513,09779129
8514,09779130
8515,09779131
8516,09779136
8517,09779138
8518,09779146
8519,09779147
8520,09779148
8521,09779149
8522,09779154
8523,09779155
8524,09779162
8525,09779163
8526,09779167
8527,09779169
8528,09779176
8529,09779177
8530,09779178
8531,09779180
8532,09779181
8533,09779184
8534,09779185
8535,09779186
8536,09779187
8537,09779188
8538,09779192
8539,09779194
8540,09779196
8541,09779197
8542,09779198
8543,09779201
8544,09779203
8545,09779206
8546,09779217
8547,09779218
8548,09779224
8549,09779226
8550,09779228
8551,09779231
8552,09779452
8553,09779453
8554,09780112
8555,09780113
8556,09780114
8557,09780115
8558,09780116
8559,09780117
8560,09780118
8561,09780119
8562,09780120
8563,09780121
8564,09780122
8565,09780123
8566,09780124
8567,09780125
8568,09780127
8569,09780128
8570,09780131
8571,09780132
8572,09780133
8573,09780134
8574,09780137
8575,09780139
8576,09780140
8577,09780143
8578,09780144
8579,09780145
8580,09780146
8581,09780147
8582,09780451
8583,10041100
8584,10041511
8585,10041512
8586,10041513
8587,10041514
8588,10041515
8589,10041516
8590,10041517
8591,10041518
8592,10041519
8593,10042111
8594,10042112
8595,10042113
8596,10042114
8597,10042115
8598,10042116
8599,10042117
8600,10043111
8601,10043112
8602,10043113
8603,10043114
8604,10043115
8605,10043116
8606,10043117
8607,10044111
8608,10044112
8609,10044113
8610,10044114
8611,10044115
8612,10044116
8613,10044117
8614,10044118
8615,10044119
8616,10044120
8617,10044121
8618,10044122
8619,10044123
8620,10045111
8621,10045112
8622,10045113
8623,10045114
8624,10045115
8625,10045116
8626,10045117
8627,10046111
8628,10046112
8629,10046113
8630,10046114
8631,10046115
8632,10046116
8633,10046117
8634,10046118
8635,11000000
8636,12051000
8637,12052000
8638,12053000
8639,12054000
8640,12060005
8641,12060012
8642,12060020
8643,12060024
8644,12060034
8645,12060036
8646,12060045
8647,12060052
8648,12060068
8649,12060092
8650,12060100
8651,12060128
8652,12060149
8653,12060154
8654,12060161
8655,12060172
8656,12060176
8657,12060181
8658,12060185
8659,12060192
8660,12060198
8661,12060250
8662,12060269
8663,12060280
8664,12060296
8665,12061005
8666,12061017
8667,12061020
8668,12061061
8669,12061097
8670,12061112
8671,12061164
8672,12061192
8673,12061216
8674,12061217
8675,12061219
8676,12061224
8677,12061244
8678,12061260
8679,12061265
8680,12061308
8681,12061316
8682,12061320
8683,12061328
8684,12061329
8685,12061332
8686,12061344
8687,12061352
8688,12061405
8689,12061428
8690,12061433
8691,12061435
8692,12061444
8693,12061448
8694,12061450
8695,12061470
8696,12061471
8697,12061476
8698,12061492
8699,12061510
8700,12061540
8701,12061572
8702,12062024
8703,12062088
8704,12062092
8705,12062124
8706,12062128
8707,12062134
8708,12062140
8709,12062177
8710,12062196
8711,12062208
8712,12062219
8713,12062224
8714,12062232
8715,12062237
8716,12062240
8717,12062282
8718,12062289
8719,12062293
8720,12062333
8721,12062336
8722,12062341
8723,12062372
8724,12062410
8725,12062417
8726,12062425
8727,12062440
8728,12062445
8729,12062453
8730,12062461
8731,12062464
8732,12062469
8733,12062492
8734,12062500
8735,12063036
8736,12063056
8737,12063080
8738,12063088
8739,12063094
8740,12063112
8741,12063134
8742,12063142
8743,12063148
8744,12063161
8745,12063165
8746,12063186
8747,12063189
8748,12063202
8749,12063208
8750,12063212
8751,12063228
8752,12063240
8753,12063244
8754,12063252
8755,12063256
8756,12063260
8757,12063273
8758,12063274
8759,12063293
8760,12063357
8761,12064009
8762,12064029
8763,12064044
8764,12064053
8765,12064057
8766,12064061
8767,12064084
8768,12064125
8769,12064128
8770,12064130
8771,12064136
8772,12064153
8773,12064172
8774,12064190
8775,12064205
8776,12064222
8777,12064227
8778,12064266
8779,12064268
8780,12064274
8781,12064288
8782,12064290
8783,12064303
8784,12064317
8785,12064336
8786,12064340
8787,12064349
8788,12064365
8789,12064370
8790,12064371
8791,12064380
8792,12064388
8793,12064393
8794,12064408
8795,12064417
8796,12064420
8797,12064428
8798,12064448
8799,12064472
8800,12064480
8801,12064482
8802,12064484
8803,12064512
8804,12064538
8805,12064539
8806,12065036
8807,12065084
8808,12065096
8809,12065100
8810,12065117
8811,12065136
8812,12065144
8813,12065165
8814,12065180
8815,12065193
8816,12065198
8817,12065225
8818,12065251
8819,12065256
8820,12065276
8821,12065301
8822,12065310
8823,12065332
8824,12065356
8825,12066008
8826,12066041
8827,12066052
8828,12066064
8829,12066104
8830,12066112
8831,12066116
8832,12066120
8833,12066124
8834,12066132
8835,12066168
8836,12066176
8837,12066188
8838,12066196
8839,12066202
8840,12066226
8841,12066228
8842,12066240
8843,12066272
8844,12066285
8845,12066292
8846,12066296
8847,12066304
8848,12066316
8849,12066320
8850,12067024
8851,12067036
8852,12067040
8853,12067072
8854,12067076
8855,12067112
8856,12067120
8857,12067124
8858,12067137
8859,12067144
8860,12067173
8861,12067180
8862,12067201
8863,12067205
8864,12067237
8865,12067288
8866,12067292
8867,12067324
8868,12067336
8869,12067338
8870,12067357
8871,12067397
8872,12067408
8873,12067413
8874,12067426
8875,12067438
8876,12067440
8877,12067458
8878,12067469
8879,12067473
8880,12067481
8881,12067493
8882,12067508
8883,12067520
8884,12067528
8885,12067544
8886,12067552
8887,12068052
8888,12068072
8889,12068109
8890,12068117
8891,12068181
8892,12068188
8893,12068264
8894,12068280
8895,12068306
8896,12068320
8897,12068324
8898,12068353
8899,12068372
8900,12068409
8901,12068413
8902,12068417
8903,12068425
8904,12068426
8905,12068437
8906,12068452
8907,12068468
8908,12068477
8909,12068501
8910,12069017
8911,12069018
8912,12069019
8913,12069020
8914,12069028
8915,12069052
8916,12069056
8917,12069076
8918,12069089
8919,12069216
8920,12069224
8921,12069232
8922,12069249
8923,12069270
8924,12069304
8925,12069306
8926,12069345
8927,12069397
8928,12069402
8929,12069448
8930,12069454
8931,12069460
8932,12069470
8933,12069474
8934,12069485
8935,12069537
8936,12069541
8937,12069590
8938,12069596
8939,12069604
8940,12069616
8941,12069632
8942,12069648
8943,12069656
8944,12069665
8945,12069680
8946,12069688
8947,12069696
8948,12070008
8949,12070028
8950,12070052
8951,12070060
8952,12070096
8953,12070125
8954,12070145
8955,12070149
8956,12070153
8957,12070173
8958,12070222
8959,12070236
8960,12070241
8961,12070244
8962,12070246
8963,12070266
8964,12070280
8965,12070296
8966,12070300
8967,12070302
8968,12070316
8969,12070325
8970,12070348
8971,12070393
8972,12070416
8973,12070424
8974,12071028
8975,12071032
8976,12071041
8977,12071044
8978,12071052
8979,12071057
8980,12071060
8981,12071074
8982,12071076
8983,12071153
8984,12071160
8985,12071164
8986,12071176
8987,12071189
8988,12071193
8989,12071244
8990,12071294
8991,12071301
8992,12071304
8993,12071337
8994,12071341
8995,12071372
8996,12071384
8997,12071386
8998,12071392
8999,12071401
9000,12071408
9001,12071412
9002,12071414
9003,12072002
9004,12072014
9005,12072017
9006,12072053
9007,12072055
9008,12072120
9009,12072157
9010,12072169
9011,12072232
9012,12072240
9013,12072297
9014,12072298
9015,12072312
9016,12072340
9017,12072426
9018,12072477
9019,12073008
9020,12073032
9021,12073069
9022,12073085
9023,12073093
9024,12073097
9025,12073157
9026,12073189
9027,12073201
9028,12073216
9029,12073225
9030,12073261
9031,12073309
9032,12073384
9033,12073386
9034,12073393
9035,12073396
9036,12073404
9037,12073429
9038,12073430
9039,12073440
9040,12073452
9041,12073458
9042,12073490
9043,12073505
9044,12073520
9045,12073532
9046,12073565
9047,12073569
9048,12073572
9049,12073578
9050,12073579
9051,12073603
9052,12073645
9053,13003000
9054,13004000
9055,13071001
9056,13071002
9057,13071003
9058,13071004
9059,13071005
9060,13071006
9061,13071007
9062,13071008
9063,13071009
9064,13071010
9065,13071011
9066,13071012
9067,13071013
9068,13071014
9069,13071015
9070,13071016
9071,13071017
9072,13071018
9073,13071019
9074,13071020
9075,13071021
9076,13071022
9077,13071023
9078,13071025
9079,13071026
9080,13071027
9081,13071028
9082,13071029
9083,13071030
9084,13071032
9085,13071033
9086,13071034
9087,13071035
9088,13071036
9089,13071037
9090,13071038
9091,13071039
9092,13071041
9093,13071042
9094,13071043
9095,13071044
9096,13071045
9097,13071046
9098,13071047
9099,13071048
9100,13071049
9101,13071050
9102,13071053
9103,13071054
9104,13071055
9105,13071056
9106,13071057
9107,13071058
9108,13071059
9109,13071060
9110,13071063
9111,13071064
9112,13071065
9113,13071066
9114,13071067
9115,13071068
9116,13071069
9117,13071070
9118,13071071
9119,13071072
9120,13071073
9121,13071074
9122,13071075
9123,13071076
9124,13071077
9125,13071078
9126,13071079
9127,13071080
9128,13071081
9129,13071083
9130,13071084
9131,13071087
9132,13071088
9133,13071089
9134,13071090
9135,13071091
9136,13071092
9137,13071093
9138,13071095
9139,13071096
9140,13071097
9141,13071099
9142,13071100
9143,13071101
9144,13071102
9145,13071103
9146,13071104
9147,13071105
9148,13071107
9149,13071108
9150,13071109
9151,13071110
9152,13071111
9153,13071112
9154,13071113
9155,13071114
9156,13071115
9157,13071116
9158,13071117
9159,13071118
9160,13071119
9161,13071120
9162,13071122
9163,13071123
9164,13071124
9165,13071125
9166,13071127
9167,13071128
9168,13071130
9169,13071131
9170,13071132
9171,13071133
9172,13071135
9173,13071136
9174,13071137
9175,13071138
9176,13071139
9177,13071140
9178,13071141
9179,13071142
9180,13071143
9181,13071144
9182,13071145
9183,13071146
9184,13071147
9185,13071148
9186,13071149
9187,13071150
9188,13071152
9189,13071153
9190,13071154
9191,13071155
9192,13071156
9193,13071157
9194,13071158
9195,13071159
9196,13071160
9197,13071161
9198,13071162
9199,13071163
9200,13071164
9201,13071165
9202,13071166
9203,13071167
9204,13071168
9205,13071169
9206,13071170
9207,13071171
9208,13071172
9209,13071173
9210,13071174
9211,13072001
9212,13072002
9213,13072003
9214,13072004
9215,13072005
9216,13072006
9217,13072007
9218,13072008
9219,13072009
9220,13072010
9221,13072011
9222,13072012
9223,13072013
9224,13072014
9225,13072015
9226,13072016
9227,13072017
9228,13072018
9229,13072019
9230,13072020
9231,13072021
9232,13072022
9233,13072023
9234,13072024
9235,13072025
9236,13072026
9237,13072027
9238,13072028
9239,13072029
9240,13072030
9241,13072031
9242,13072032
9243,13072033
9244,13072034
9245,13072035
9246,13072036
9247,13072037
9248,13072038
9249,13072039
9250,13072040
9251,13072041
9252,13072042
9253,13072043
9254,13072044
9255,13072045
9256,13072046
9257,13072047
9258,13072048
9259,13072049
9260,13072050
9261,13072051
9262,13072052
9263,13072053
9264,13072054
9265,13072055
9266,13072056
9267,13072057
9268,13072058
9269,13072059
9270,13072060
9271,13072061
9272,13072062
9273,13072063
9274,13072064
9275,13072066
9276,13072067
9277,13072068
9278,13072069
9279,13072071
9280,13072072
9281,13072073
9282,13072074
9283,13072075
9284,13072076
9285,13072077
9286,13072078
9287,13072079
9288,13072080
9289,13072081
9290,13072082
9291,13072083
9292,13072084
9293,13072085
9294,13072086
9295,13072087
9296,13072088
9297,13072089
9298,13072090
9299,13072091
9300,13072092
9301,13072093
9302,13072094
9303,13072095
9304,13072096
9305,13072097
9306,13072098
9307,13072099
9308,13072101
9309,13072102
9310,13072103
9311,13072104
9312,13072105
9313,13072106
9314,13072107
9315,13072108
9316,13072109
9317,13072110
9318,13072111
9319,13072112
9320,13072113
9321,13072114
9322,13072116
9323,13072117
9324,13072118
9325,13072119
9326,13072120
9327,13072121
9328,13073001
9329,13073002
9330,13073003
9331,13073004
9332,13073005
9333,13073006
9334,13073007
9335,13073009
9336,13073010
9337,13073011
9338,13073012
9339,13073013
9340,13073014
9341,13073015
9342,13073016
9343,13073017
9344,13073018
9345,13073019
9346,13073020
9347,13073021
9348,13073022
9349,13073023
9350,13073024
9351,13073025
9352,13073026
9353,13073027
9354,13073028
9355,13073029
9356,13073030
9357,13073031
9358,13073032
9359,13073033
9360,13073034
9361,13073035
9362,13073036
9363,13073037
9364,13073038
9365,13073039
9366,13073040
9367,13073041
9368,13073042
9369,13073043
9370,13073044
9371,13073045
9372,13073046
9373,13073047
9374,13073048
9375,13073049
9376,13073050
9377,13073051
9378,13073052
9379,13073053
9380,13073054
9381,13073055
9382,13073056
9383,13073057
9384,13073058
9385,13073059
9386,13073060
9387,13073061
9388,13073062
9389,13073063
9390,13073064
9391,13073065
9392,13073066
9393,13073067
9394,13073068
9395,13073069
9396,13073070
9397,13073071
9398,13073072
9399,13073073
9400,13073074
9401,13073075
9402,13073076
9403,13073077
9404,13073078
9405,13073079
9406,13073080
9407,13073081
9408,13073082
9409,13073083
9410,13073084
9411,13073085
9412,13073086
9413,13073087
9414,13073088
9415,13073089
9416,13073090
9417,13073091
9418,13073092
9419,13073093
9420,13073094
9421,13073095
9422,13073096
9423,13073097
9424,13073098
9425,13073099
9426,13073100
9427,13073101
9428,13073102
9429,13073103
9430,13073104
9431,13073105
9432,13073106
9433,13074001
9434,13074002
9435,13074003
9436,13074004
9437,13074005
9438,13074006
9439,13074007
9440,13074008
9441,13074009
9442,13074010
9443,13074012
9444,13074013
9445,13074014
9446,13074015
9447,13074016
9448,13074017
9449,13074018
9450,13074019
9451,13074020
9452,13074021
9453,13074022
9454,13074023
9455,13074024
9456,13074025
9457,13074026
9458,13074027
9459,13074028
9460,13074029
9461,13074030
9462,13074031
9463,13074032
9464,13074033
9465,13074034
9466,13074035
9467,13074036
9468,13074037
9469,13074038
9470,13074039
9471,13074040
9472,13074042
9473,13074043
9474,13074044
9475,13074045
9476,13074046
9477,13074047
9478,13074048
9479,13074049
9480,13074050
9481,13074052
9482,13074053
9483,13074054
9484,13074056
9485,13074057
9486,13074058
9487,13074060
9488,13074061
9489,13074062
9490,13074063
9491,13074064
9492,13074065
9493,13074066
9494,13074067
9495,13074068
9496,13074069
9497,13074070
9498,13074071
9499,13074072
9500,13074073
9501,13074074
9502,13074075
9503,13074076
9504,13074077
9505,13074078
9506,13074079
9507,13074080
9508,13074081
9509,13074082
9510,13074084
9511,13074085
9512,13074087
9513,13074088
9514,13074089
9515,13074090
9516,13074091
9517,13074092
9518,13074093
9519,13075001
9520,13075002
9521,13075003
9522,13075004
9523,13075005
9524,13075006
9525,13075007
9526,13075008
9527,13075009
9528,13075010
9529,13075011
9530,13075012
9531,13075013
9532,13075015
9533,13075016
9534,13075017
9535,13075018
9536,13075020
9537,13075021
9538,13075022
9539,13075023
9540,13075025
9541,13075026
9542,13075027
9543,13075028
9544,13075029
9545,13075031
9546,13075032
9547,13075033
9548,13075034
9549,13075035
9550,13075036
9551,13075037
9552,13075038
9553,13075039
9554,13075040
9555,13075041
9556,13075042
9557,13075043
9558,13075044
9559,13075045
9560,13075046
9561,13075048
9562,13075049
9563,13075050
9564,13075051
9565,13075053
9566,13075054
9567,13075055
9568,13075056
9569,13075057
9570,13075058
9571,13075059
9572,13075060
9573,13075061
9574,13075063
9575,13075065
9576,13075066
9577,13075067
9578,13075068
9579,13075069
9580,13075070
9581,13075071
9582,13075072
9583,13075073
9584,13075074
9585,13075075
9586,13075076
9587,13075078
9588,13075079
9589,13075080
9590,13075081
9591,13075082
9592,13075083
9593,13075084
9594,13075085
9595,13075086
9596,13075087
9597,13075088
9598,13075089
9599,13075090
9600,13075091
9601,13075092
9602,13075093
9603,13075094
9604,13075095
9605,13075097
9606,13075098
9607,13075101
9608,13075102
9609,13075103
9610,13075104
9611,13075105
9612,13075106
9613,13075107
9614,13075108
9615,13075109
9616,13075110
9617,13075111
9618,13075113
9619,13075114
9620,13075115
9621,13075116
9622,13075117
9623,13075118
9624,13075119
9625,13075120
9626,13075121
9627,13075122
9628,13075123
9629,13075124
9630,13075125
9631,13075126
9632,13075127
9633,13075128
9634,13075129
9635,13075130
9636,13075131
9637,13075133
9638,13075134
9639,13075135
9640,13075136
9641,13075137
9642,13075138
9643,13075139
9644,13075140
9645,13075141
9646,13075142
9647,13075143
9648,13075144
9649,13075145
9650,13075146
9651,13075147
9652,13075148
9653,13075149
9654,13075150
9655,13075151
9656,13075152
9657,13075154
9658,13075155
9659,13076001
9660,13076002
9661,13076003
9662,13076004
9663,13076005
9664,13076006
9665,13076007
9666,13076008
9667,13076009
9668,13076010
9669,13076011
9670,13076012
9671,13076013
9672,13076014
9673,13076015
9674,13076016
9675,13076017
9676,13076018
9677,13076019
9678,13076020
9679,13076021
9680,13076023
9681,13076024
9682,13076025
9683,13076026
9684,13076027
9685,13076029
9686,13076030
9687,13076032
9688,13076033
9689,13076034
9690,13076035
9691,13076036
9692,13076037
9693,13076038
9694,13076039
9695,13076040
9696,13076041
9697,13076043
9698,13076044
9699,13076046
9700,13076048
9701,13076049
9702,13076050
9703,13076051
9704,13076053
9705,13076054
9706,13076055
9707,13076056
9708,13076057
9709,13076058
9710,13076060
9711,13076062
9712,13076063
9713,13076064
9714,13076065
9715,13076067
9716,13076068
9717,13076069
9718,13076070
9719,13076071
9720,13076072
9721,13076073
9722,13076075
9723,13076076
9724,13076077
9725,13076078
9726,13076079
9727,13076080
9728,13076082
9729,13076084
9730,13076085
9731,13076086
9732,13076087
9733,13076088
9734,13076089
9735,13076090
9736,13076092
9737,13076093
9738,13076094
9739,13076095
9740,13076096
9741,13076097
9742,13076098
9743,13076099
9744,13076100
9745,13076101
9746,13076102
9747,13076103
9748,13076104
9749,13076105
9750,13076106
9751,13076107
9752,13076108
9753,13076109
9754,13076110
9755,13076111
9756,13076112
9757,13076113
9758,13076114
9759,13076115
9760,13076116
9761,13076117
9762,13076118
9763,13076119
9764,13076120
9765,13076121
9766,13076122
9767,13076123
9768,13076125
9769,13076126
9770,13076128
9771,13076129
9772,13076130
9773,13076131
9774,13076132
9775,13076133
9776,13076134
9777,13076135
9778,13076136
9779,13076137
9780,13076138
9781,13076139
9782,13076140
9783,13076141
9784,13076142
9785,13076143
9786,13076145
9787,13076146
9788,13076147
9789,13076148
9790,13076151
9791,13076152
9792,13076153
9793,13076154
9794,13076155
9795,13076156
9796,13076158
9797,13076159
9798,13076160
9799,13076161
9800,13076162
9801,13076163
9802,13076164
9803,13076165
9804,13076166
9805,13076167
9806,14511000
9807,14521010
9808,14521020
9809,14521030
9810,14521040
9811,14521050
9812,14521060
9813,14521080
9814,14521090
9815,14521110
9816,14521120
9817,14521130
9818,14521140
9819,14521150
9820,14521160
9821,14521170
9822,14521180
9823,14521200
9824,14521210
9825,14521220
9826,14521230
9827,14521240
9828,14521250
9829,14521260
9830,14521270
9831,14521280
9832,14521290
9833,14521310
9834,14521320
9835,14521330
9836,14521340
9837,14521355
9838,14521370
9839,14521380
9840,14521390
9841,14521400
9842,14521410
9843,14521420
9844,14521430
9845,14521440
9846,14521450
9847,14521460
9848,14521470
9849,14521495
9850,14521500
9851,14521510
9852,14521520
9853,14521530
9854,14521540
9855,14521550
9856,14521560
9857,14521570
9858,14521590
9859,14521600
9860,14521610
9861,14521620
9862,14521630
9863,14521640
9864,14521670
9865,14521690
9866,14521700
9867,14521710
9868,14522010
9869,14522020
9870,14522035
9871,14522050
9872,14522060
9873,14522070
9874,14522080
9875,14522090
9876,14522110
9877,14522120
9878,14522140
9879,14522150
9880,14522170
9881,14522180
9882,14522190
9883,14522200
9884,14522210
9885,14522220
9886,14522230
9887,14522240
9888,14522250
9889,14522260
9890,14522280
9891,14522290
9892,14522300
9893,14522310
9894,14522320
9895,14522330
9896,14522340
9897,14522350
9898,14522360
9899,14522380
9900,14522390
9901,14522400
9902,14522420
9903,14522430
9904,14522440
9905,14522450
9906,14522460
9907,14522470
9908,14522480
9909,14522490
9910,14522500
9911,14522510
9912,14522520
9913,14522530
9914,14522540
9915,14522550
9916,14522570
9917,14522580
9918,14522590
9919,14522600
9920,14522620
9921,14523010
9922,14523020
9923,14523030
9924,14523040
9925,14523050
9926,14523060
9927,14523080
9928,14523090
9929,14523100
9930,14523120
9931,14523130
9932,14523150
9933,14523160
9934,14523170
9935,14523190
9936,14523200
9937,14523230
9938,14523245
9939,14523260
9940,14523270
9941,14523280
9942,14523290
9943,14523300
9944,14523310
9945,14523320
9946,14523330
9947,14523340
9948,14523350
9949,14523360
9950,14523365
9951,14523370
9952,14523380
9953,14523410
9954,14523420
9955,14523430
9956,14523440
9957,14523450
9958,14523460
9959,14524010
9960,14524020
9961,14524030
9962,14524040
9963,14524050
9964,14524060
9965,14524070
9966,14524080
9967,14524090
9968,14524100
9969,14524110
9970,14524120
9971,14524130
9972,14524140
9973,14524150
9974,14524160
9975,14524170
9976,14524180
9977,14524190
9978,14524200
9979,14524210
9980,14524220
9981,14524230
9982,14524240
9983,14524250
9984,14524260
9985,14524270
9986,14524280
9987,14524290
9988,14524300
9989,14524310
9990,14524320
9991,14524330
9992,14612000
9993,14625010
9994,14625020
9995,14625030
9996,14625040
9997,14625050
9998,14625060
9999,14625080
10000,14625090
10001,14625100
10002,14625110
10003,14625120
10004,14625130
10005,14625140
10006,14625150
10007,14625160
10008,14625170
10009,14625180
10010,14625190
10011,14625200
10012,14625220
10013,14625230
10014,14625240
10015,14625250
10016,14625270
10017,14625280
10018,14625290
10019,14625300
10020,14625310
10021,14625320
10022,14625330
10023,14625340
10024,14625350
10025,14625360
10026,14625370
10027,14625380
10028,14625390
10029,14625410
10030,14625420
10031,14625430
10032,14625440
10033,14625450
10034,14625460
10035,14625470
10036,14625480
10037,14625490
10038,14625500
10039,14625510
10040,14625525
10041,14625530
10042,14625540
10043,14625550
10044,14625560
10045,14625570
10046,14625580
10047,14625590
10048,14625600
10049,14625610
10050,14625630
10051,14625640
10052,14626010
10053,14626020
10054,14626030
10055,14626050
10056,14626060
10057,14626070
10058,14626085
10059,14626100
10060,14626110
10061,14626120
10062,14626140
10063,14626150
10064,14626160
10065,14626170
10066,14626180
10067,14626190
10068,14626200
10069,14626210
10070,14626230
10071,14626240
10072,14626245
10073,14626250
10074,14626260
10075,14626270
10076,14626280
10077,14626290
10078,14626300
10079,14626310
10080,14626320
10081,14626330
10082,14626350
10083,14626370
10084,14626390
10085,14626400
10086,14626410
10087,14626420
10088,14626430
10089,14626440
10090,14626450
10091,14626460
10092,14626470
10093,14626480
10094,14626490
10095,14626500
10096,14626510
10097,14626520
10098,14626530
10099,14626560
10100,14626570
10101,14626580
10102,14626590
10103,14626600
10104,14626610
10105,14627010
10106,14627020
10107,14627030
10108,14627040
10109,14627050
10110,14627060
10111,14627070
10112,14627080
10113,14627100
10114,14627110
10115,14627130
10116,14627140
10117,14627150
10118,14627170
10119,14627180
10120,14627190
